0.7316480176   0.0391039273
0.7408768370   0.0377712792
0.7500000000   0.0364426579
0.7590135047   0.0351209052
0.7679133975   0.0338087895
0.7766957746   0.0325089840
0.7853567839   0.0312240458
0.7938926261   0.0299563986
0.8022995574   0.0287083138
0.8105738901   0.0274815861
0.8187119948   0.0262773016
0.8267103020   0.0250964107
0.8345653031   0.0239397955
0.8422735529   0.0228082714
0.8498316703   0.0217025867
0.8572363399   0.0206234246
0.8644843137   0.0195714038
0.8715724128   0.0185470799
0.8784975278   0.0175509476
0.8852566214   0.0165834416
0.8918467288   0.0156449392
0.8982649591   0.0147357625
0.9045084973   0.0138561455
0.9105746046   0.0130059633
0.9164606203   0.0121849375
0.9221639627   0.0113928293
0.9276821301   0.0106294387
0.9330127019   0.0098946027
0.9381533401   0.0091881934
0.9431017897   0.0085101153
0.9478558801   0.0078603029
0.9524135261   0.0072387185
0.9567727288   0.0066453493
0.9609315759   0.0060802052
0.9648882429   0.0055433161
0.9686409948   0.0050347290
0.9721881852   0.0045545060
0.9755282582   0.0041027212
0.9786597487   0.0036794586
0.9815812835   0.0032848095
0.9842915805   0.0029188703
0.9867894514   0.0025817400
0.9890738004   0.0022735182
0.9911436254   0.0019943032
0.9929980185   0.0017441899
0.9946361664   0.0015232680
0.9960573508   0.0013316206
0.9972609476   0.0011693230
0.9982464296   0.0010364405
