foil_idx,foil,Re,alpha,nCrit,ncrithyst,converged,failure_mode,newton_iterations,CL,CD,error
54,GOE 499 AIRFOIL,6000000.0,8.0,9.0,1.6,1,,12,1.5460701513326087,0.012330960576227715,
54,GOE 499 AIRFOIL,6000000.0,8.0,9.0,2.0,1,,12,1.5460701513326087,0.012330960576227715,
54,GOE 499 AIRFOIL,6000000.0,8.0,9.0,3.0,1,,12,1.5460701513326087,0.012330960576227715,
54,GOE 499 AIRFOIL,6000000.0,8.0,12.0,1.2,1,,9,1.5450233278038632,0.012460845575296732,
54,GOE 499 AIRFOIL,6000000.0,8.0,12.0,1.6,1,,9,1.5450233278038632,0.012460845575296732,
54,GOE 499 AIRFOIL,6000000.0,8.0,12.0,2.0,1,,9,1.5450233278038632,0.012460845575296732,
54,GOE 499 AIRFOIL,6000000.0,8.0,12.0,3.0,1,,9,1.5450233278038632,0.012460845575296732,
54,GOE 499 AIRFOIL,6000000.0,10.0,6.0,1.2,1,,7,1.7240328212422262,0.015217565523406341,
54,GOE 499 AIRFOIL,6000000.0,10.0,6.0,1.6,1,,7,1.7240328212422262,0.015217565523406341,
54,GOE 499 AIRFOIL,6000000.0,10.0,6.0,2.0,1,,7,1.7240328212422262,0.015217565523406341,
54,GOE 499 AIRFOIL,6000000.0,10.0,6.0,3.0,1,,7,1.7240328212422262,0.015217565523406341,
54,GOE 499 AIRFOIL,6000000.0,10.0,9.0,1.2,1,,10,1.7247583332970593,0.015176198451997447,
54,GOE 499 AIRFOIL,6000000.0,10.0,9.0,1.6,1,,10,1.7247583332970593,0.015176198451997447,
54,GOE 499 AIRFOIL,6000000.0,10.0,9.0,2.0,1,,10,1.7247583332970593,0.015176198451997447,
54,GOE 499 AIRFOIL,6000000.0,10.0,9.0,3.0,1,,10,1.7247583332970593,0.015176198451997447,
54,GOE 499 AIRFOIL,6000000.0,10.0,12.0,1.2,1,,7,1.7158274791668873,0.015991907267434158,
54,GOE 499 AIRFOIL,6000000.0,10.0,12.0,1.6,1,,7,1.7158274791668873,0.015991907267434158,
54,GOE 499 AIRFOIL,6000000.0,10.0,12.0,2.0,1,,7,1.7158274791668873,0.015991907267434158,
54,GOE 499 AIRFOIL,6000000.0,10.0,12.0,3.0,1,,7,1.7158274791668873,0.015991907267434158,
54,GOE 499 AIRFOIL,6000000.0,12.0,6.0,1.2,1,,10,1.8556441279971134,0.01912871978954196,
54,GOE 499 AIRFOIL,6000000.0,12.0,6.0,1.6,1,,10,1.8556441279971134,0.01912871978954196,
54,GOE 499 AIRFOIL,6000000.0,12.0,6.0,2.0,1,,10,1.8556441279971134,0.01912871978954196,
54,GOE 499 AIRFOIL,6000000.0,12.0,6.0,3.0,1,,10,1.8556441279971134,0.01912871978954196,
54,GOE 499 AIRFOIL,6000000.0,12.0,9.0,1.2,1,,9,1.8463643601794462,0.019745729078644764,
54,GOE 499 AIRFOIL,6000000.0,12.0,9.0,1.6,1,,9,1.8463643601794462,0.019745729078644764,
54,GOE 499 AIRFOIL,6000000.0,12.0,9.0,2.0,1,,9,1.8463643601794462,0.019745729078644764,
54,GOE 499 AIRFOIL,6000000.0,12.0,9.0,3.0,1,,9,1.8463643601794462,0.019745729078644764,
54,GOE 499 AIRFOIL,6000000.0,12.0,12.0,1.2,1,,10,1.8378694133531468,0.020329493224121753,
54,GOE 499 AIRFOIL,6000000.0,12.0,12.0,1.6,1,,10,1.8378694133531468,0.020329493224121753,
54,GOE 499 AIRFOIL,6000000.0,12.0,12.0,2.0,1,,10,1.8378694133531468,0.020329493224121753,
54,GOE 499 AIRFOIL,6000000.0,12.0,12.0,3.0,1,,10,1.8378694133531468,0.020329493224121753,
54,GOE 499 AIRFOIL,9000000.0,0.0,6.0,1.2,1,,5,0.7311474676753762,0.00525205551833332,
54,GOE 499 AIRFOIL,9000000.0,0.0,6.0,1.6,1,,5,0.7311474676753762,0.00525205551833332,
54,GOE 499 AIRFOIL,9000000.0,0.0,6.0,2.0,1,,5,0.7311474676753762,0.00525205551833332,
54,GOE 499 AIRFOIL,9000000.0,0.0,6.0,3.0,1,,5,0.7311474676753762,0.00525205551833332,
54,GOE 499 AIRFOIL,9000000.0,0.0,9.0,1.2,1,,7,0.735582203156474,0.0047431851077264645,
54,GOE 499 AIRFOIL,9000000.0,0.0,9.0,1.6,1,,7,0.735582203156474,0.0047431851077264645,
54,GOE 499 AIRFOIL,9000000.0,0.0,9.0,2.0,1,,7,0.735582203156474,0.0047431851077264645,
54,GOE 499 AIRFOIL,9000000.0,0.0,9.0,3.0,1,,7,0.735582203156474,0.0047431851077264645,
54,GOE 499 AIRFOIL,9000000.0,0.0,12.0,1.2,1,,5,0.7427491532719903,0.0040009909970037776,
54,GOE 499 AIRFOIL,9000000.0,0.0,12.0,1.6,1,,5,0.7427491532719903,0.0040009909970037776,
54,GOE 499 AIRFOIL,9000000.0,0.0,12.0,2.0,1,,5,0.7427491532719903,0.0040009909970037776,
54,GOE 499 AIRFOIL,9000000.0,0.0,12.0,3.0,1,,5,0.7427491532719903,0.0040009909970037776,
54,GOE 499 AIRFOIL,9000000.0,2.0,6.0,1.2,0,nan_lock,100,,,
54,GOE 499 AIRFOIL,9000000.0,2.0,6.0,1.6,0,nan_lock,100,,,
54,GOE 499 AIRFOIL,9000000.0,2.0,6.0,2.0,0,nan_lock,100,,,
54,GOE 499 AIRFOIL,9000000.0,2.0,6.0,3.0,0,nan_lock,100,,,
54,GOE 499 AIRFOIL,9000000.0,2.0,9.0,1.2,1,,6,0.9528129916657717,0.0055082178182529916,
54,GOE 499 AIRFOIL,9000000.0,2.0,9.0,1.6,1,,6,0.9528129916657717,0.0055082178182529916,
54,GOE 499 AIRFOIL,9000000.0,2.0,9.0,2.0,1,,6,0.9528129916657717,0.0055082178182529916,
54,GOE 499 AIRFOIL,9000000.0,2.0,9.0,3.0,1,,6,0.9528129916657717,0.0055082178182529916,
54,GOE 499 AIRFOIL,9000000.0,2.0,12.0,1.2,1,,17,0.9573700393142281,0.004977674471566776,
54,GOE 499 AIRFOIL,9000000.0,2.0,12.0,1.6,1,,17,0.9573700393142281,0.004977674471566776,
54,GOE 499 AIRFOIL,9000000.0,2.0,12.0,2.0,1,,17,0.9573700393142281,0.004977674471566776,
54,GOE 499 AIRFOIL,9000000.0,2.0,12.0,3.0,1,,17,0.9573700393142281,0.004977674471566776,
54,GOE 499 AIRFOIL,9000000.0,4.0,6.0,1.2,0,transition_front_oscillation,100,,,
54,GOE 499 AIRFOIL,9000000.0,4.0,6.0,1.6,0,transition_front_oscillation,100,,,
54,GOE 499 AIRFOIL,9000000.0,4.0,6.0,2.0,0,transition_front_oscillation,100,,,
54,GOE 499 AIRFOIL,9000000.0,4.0,6.0,3.0,0,transition_front_oscillation,100,,,
54,GOE 499 AIRFOIL,9000000.0,4.0,9.0,1.2,0,no_convergence,100,,,
54,GOE 499 AIRFOIL,9000000.0,4.0,9.0,1.6,1,,7,1.1500352866716053,0.008490658442332936,
54,GOE 499 AIRFOIL,9000000.0,4.0,9.0,2.0,1,,7,1.1500352866716053,0.008490658442332936,
54,GOE 499 AIRFOIL,9000000.0,4.0,9.0,3.0,1,,7,1.1500352866716053,0.008490658442332936,
54,GOE 499 AIRFOIL,9000000.0,4.0,12.0,1.2,0,transition_front_oscillation,100,,,
54,GOE 499 AIRFOIL,9000000.0,4.0,12.0,1.6,0,no_convergence,100,,,
54,GOE 499 AIRFOIL,9000000.0,4.0,12.0,2.0,0,no_convergence,100,,,
54,GOE 499 AIRFOIL,9000000.0,4.0,12.0,3.0,1,,9,1.1507450146813254,0.008333775380938609,
54,GOE 499 AIRFOIL,9000000.0,6.0,6.0,1.2,1,,11,1.3593516828405987,0.009819659049783082,
54,GOE 499 AIRFOIL,9000000.0,6.0,6.0,1.6,1,,11,1.3593516828405987,0.009819659049783082,
54,GOE 499 AIRFOIL,9000000.0,6.0,6.0,2.0,1,,11,1.3593516828405987,0.009819659049783082,
54,GOE 499 AIRFOIL,9000000.0,6.0,6.0,3.0,1,,11,1.3593516828405987,0.009819659049783082,
54,GOE 499 AIRFOIL,9000000.0,6.0,9.0,1.2,1,,6,1.3581611294815614,0.009315462586432817,
54,GOE 499 AIRFOIL,9000000.0,6.0,9.0,1.6,1,,6,1.3581611294815614,0.009315462586432817,
54,GOE 499 AIRFOIL,9000000.0,6.0,9.0,2.0,1,,6,1.3581611294815614,0.009315462586432817,
54,GOE 499 AIRFOIL,9000000.0,6.0,9.0,3.0,1,,6,1.3581611294815614,0.009315462586432817,
54,GOE 499 AIRFOIL,9000000.0,6.0,12.0,1.2,1,,7,1.3579632371163326,0.009348951637758462,
54,GOE 499 AIRFOIL,9000000.0,6.0,12.0,1.6,1,,7,1.3579632371163326,0.009348951637758462,
54,GOE 499 AIRFOIL,9000000.0,6.0,12.0,2.0,1,,7,1.3579632371163326,0.009348951637758462,
54,GOE 499 AIRFOIL,9000000.0,6.0,12.0,3.0,1,,7,1.3579632371163326,0.009348951637758462,
54,GOE 499 AIRFOIL,9000000.0,8.0,6.0,1.2,1,,7,1.5580542980571463,0.01126556549708646,
54,GOE 499 AIRFOIL,9000000.0,8.0,6.0,1.6,1,,7,1.5580542980571463,0.01126556549708646,
54,GOE 499 AIRFOIL,9000000.0,8.0,6.0,2.0,1,,7,1.5580542980571463,0.01126556549708646,
54,GOE 499 AIRFOIL,9000000.0,8.0,6.0,3.0,1,,7,1.5580542980571463,0.01126556549708646,
54,GOE 499 AIRFOIL,9000000.0,8.0,9.0,1.2,1,,8,1.5581105371389297,0.011267868892121863,
54,GOE 499 AIRFOIL,9000000.0,8.0,9.0,1.6,1,,8,1.5581105371389297,0.011267868892121863,
54,GOE 499 AIRFOIL,9000000.0,8.0,9.0,2.0,1,,8,1.5581105371389297,0.011267868892121863,
54,GOE 499 AIRFOIL,9000000.0,8.0,9.0,3.0,1,,8,1.5581105371389297,0.011267868892121863,
54,GOE 499 AIRFOIL,9000000.0,8.0,12.0,1.2,1,,7,1.5561516594894131,0.01149689972297045,
54,GOE 499 AIRFOIL,9000000.0,8.0,12.0,1.6,1,,7,1.5561516594894131,0.01149689972297045,
54,GOE 499 AIRFOIL,9000000.0,8.0,12.0,2.0,1,,7,1.5561516594894131,0.01149689972297045,
54,GOE 499 AIRFOIL,9000000.0,8.0,12.0,3.0,1,,7,1.5561516594894131,0.01149689972297045,
54,GOE 499 AIRFOIL,9000000.0,10.0,6.0,1.2,1,,7,1.7403166582201608,0.014045766830459326,
54,GOE 499 AIRFOIL,9000000.0,10.0,6.0,1.6,1,,7,1.7403166582201608,0.014045766830459326,
54,GOE 499 AIRFOIL,9000000.0,10.0,6.0,2.0,1,,7,1.7403166582201608,0.014045766830459326,
54,GOE 499 AIRFOIL,9000000.0,10.0,6.0,3.0,1,,7,1.7403166582201608,0.014045766830459326,
54,GOE 499 AIRFOIL,9000000.0,10.0,9.0,1.2,1,,7,1.7388784892536857,0.014185381535406614,
54,GOE 499 AIRFOIL,9000000.0,10.0,9.0,1.6,1,,7,1.7388784892536857,0.014185381535406614,
54,GOE 499 AIRFOIL,9000000.0,10.0,9.0,2.0,1,,7,1.7388784892536857,0.014185381535406614,
54,GOE 499 AIRFOIL,9000000.0,10.0,9.0,3.0,1,,7,1.7388784892536857,0.014185381535406614,
54,GOE 499 AIRFOIL,9000000.0,10.0,12.0,1.2,1,,11,1.7406015746725345,0.01404748819759719,
54,GOE 499 AIRFOIL,9000000.0,10.0,12.0,1.6,1,,11,1.7406015746725345,0.01404748819759719,
54,GOE 499 AIRFOIL,9000000.0,10.0,12.0,2.0,1,,11,1.7406015746725345,0.01404748819759719,
54,GOE 499 AIRFOIL,9000000.0,10.0,12.0,3.0,1,,11,1.7406015746725345,0.01404748819759719,
54,GOE 499 AIRFOIL,9000000.0,12.0,6.0,1.2,1,,7,1.8884398750984652,0.017558703803858915,
54,GOE 499 AIRFOIL,9000000.0,12.0,6.0,1.6,1,,7,1.8884398750984652,0.017558703803858915,
54,GOE 499 AIRFOIL,9000000.0,12.0,6.0,2.0,1,,7,1.8884398750984652,0.017558703803858915,
54,GOE 499 AIRFOIL,9000000.0,12.0,6.0,3.0,1,,7,1.8884398750984652,0.017558703803858915,
54,GOE 499 AIRFOIL,9000000.0,12.0,9.0,1.2,1,,8,1.8851628951540138,0.017752920139440305,
54,GOE 499 AIRFOIL,9000000.0,12.0,9.0,1.6,1,,8,1.8851628951540138,0.017752920139440305,
54,GOE 499 AIRFOIL,9000000.0,12.0,9.0,2.0,1,,8,1.8851628951540138,0.017752920139440305,
54,GOE 499 AIRFOIL,9000000.0,12.0,9.0,3.0,1,,8,1.8851628951540138,0.017752920139440305,
54,GOE 499 AIRFOIL,9000000.0,12.0,12.0,1.2,1,,7,1.878849485313682,0.018138872646012303,
54,GOE 499 AIRFOIL,9000000.0,12.0,12.0,1.6,1,,7,1.878849485313682,0.018138872646012303,
54,GOE 499 AIRFOIL,9000000.0,12.0,12.0,2.0,1,,7,1.878849485313682,0.018138872646012303,
54,GOE 499 AIRFOIL,9000000.0,12.0,12.0,3.0,1,,7,1.878849485313682,0.018138872646012303,
56,NACA 66-210,200000.0,0.0,6.0,1.2,1,,5,0.13428996741932364,0.011961950394870696,
56,NACA 66-210,200000.0,0.0,6.0,1.6,1,,5,0.13428996741932364,0.011961950394870696,
56,NACA 66-210,200000.0,0.0,6.0,2.0,1,,5,0.13428996741932364,0.011961950394870696,
56,NACA 66-210,200000.0,0.0,6.0,3.0,1,,5,0.13428996741932364,0.011961950394870696,
56,NACA 66-210,200000.0,0.0,9.0,1.2,1,,11,0.0890910005054894,0.014849246346179203,
56,NACA 66-210,200000.0,0.0,9.0,1.6,1,,11,0.0890910005054894,0.014849246346179203,
56,NACA 66-210,200000.0,0.0,9.0,2.0,1,,11,0.0890910005054894,0.014849246346179203,
56,NACA 66-210,200000.0,0.0,9.0,3.0,1,,11,0.0890910005054894,0.014849246346179203,
56,NACA 66-210,200000.0,0.0,12.0,1.2,0,nan_lock,100,,,
56,NACA 66-210,200000.0,0.0,12.0,1.6,0,nan_lock,100,,,
56,NACA 66-210,200000.0,0.0,12.0,2.0,0,nan_lock,100,,,
56,NACA 66-210,200000.0,0.0,12.0,3.0,0,nan_lock,100,,,
56,NACA 66-210,200000.0,2.0,6.0,1.2,1,,16,0.3500571242357373,0.012015121863402731,
56,NACA 66-210,200000.0,2.0,6.0,1.6,1,,16,0.3500571242357373,0.012015121863402731,
56,NACA 66-210,200000.0,2.0,6.0,2.0,1,,16,0.3500571242357373,0.012015121863402731,
56,NACA 66-210,200000.0,2.0,6.0,3.0,1,,16,0.3500571242357373,0.012015121863402731,
56,NACA 66-210,200000.0,2.0,9.0,1.2,1,,10,0.35984224909981294,0.0149178515240091,
56,NACA 66-210,200000.0,2.0,9.0,1.6,1,,10,0.35984224909981294,0.0149178515240091,
56,NACA 66-210,200000.0,2.0,9.0,2.0,1,,10,0.35984224909981294,0.0149178515240091,
56,NACA 66-210,200000.0,2.0,9.0,3.0,1,,10,0.35984224909981294,0.0149178515240091,
56,NACA 66-210,200000.0,2.0,12.0,1.2,0,nan_lock,100,,,
56,NACA 66-210,200000.0,2.0,12.0,1.6,0,nan_lock,100,,,
56,NACA 66-210,200000.0,2.0,12.0,2.0,0,nan_lock,100,,,
56,NACA 66-210,200000.0,2.0,12.0,3.0,0,nan_lock,100,,,
56,NACA 66-210,200000.0,4.0,6.0,1.2,1,,13,0.4920343418723247,0.014458890139715042,
56,NACA 66-210,200000.0,4.0,6.0,1.6,1,,13,0.4920343418723247,0.014458890139715042,
56,NACA 66-210,200000.0,4.0,6.0,2.0,1,,13,0.4920343418723247,0.014458890139715042,
56,NACA 66-210,200000.0,4.0,6.0,3.0,1,,13,0.4920343418723247,0.014458890139715042,
56,NACA 66-210,200000.0,4.0,9.0,1.2,1,,9,0.5783722319702378,0.015089192147168508,
56,NACA 66-210,200000.0,4.0,9.0,1.6,1,,9,0.5783722319702378,0.015089192147168508,
56,NACA 66-210,200000.0,4.0,9.0,2.0,1,,9,0.5783722319702378,0.015089192147168508,
56,NACA 66-210,200000.0,4.0,9.0,3.0,1,,9,0.5783722319702378,0.015089192147168508,
56,NACA 66-210,200000.0,4.0,12.0,1.2,1,,16,0.600212034951405,0.01587473369233444,
56,NACA 66-210,200000.0,4.0,12.0,1.6,1,,16,0.600212034951405,0.01587473369233444,
56,NACA 66-210,200000.0,4.0,12.0,2.0,1,,16,0.600212034951405,0.01587473369233444,
56,NACA 66-210,200000.0,4.0,12.0,3.0,1,,16,0.600212034951405,0.01587473369233444,
56,NACA 66-210,200000.0,6.0,6.0,1.2,1,,9,0.7070711098098873,0.019637506358449845,
56,NACA 66-210,200000.0,6.0,6.0,1.6,1,,9,0.7070711098098873,0.019637506358449845,
56,NACA 66-210,200000.0,6.0,6.0,2.0,1,,9,0.7070711098098873,0.019637506358449845,
56,NACA 66-210,200000.0,6.0,6.0,3.0,1,,9,0.7070711098098873,0.019637506358449845,
56,NACA 66-210,200000.0,6.0,9.0,1.2,1,,12,0.7133312226907766,0.02111362046854239,
56,NACA 66-210,200000.0,6.0,9.0,1.6,1,,12,0.7133312226907766,0.02111362046854239,
56,NACA 66-210,200000.0,6.0,9.0,2.0,1,,13,0.7133312101832562,0.021113618497663855,
56,NACA 66-210,200000.0,6.0,9.0,3.0,1,,11,0.7674952159958548,0.021629740412752552,
56,NACA 66-210,200000.0,6.0,12.0,1.2,1,,10,0.7236485111611537,0.02250901316571461,
56,NACA 66-210,200000.0,6.0,12.0,1.6,1,,10,0.7236485111611537,0.02250901316571461,
56,NACA 66-210,200000.0,6.0,12.0,2.0,1,,10,0.7236485111611537,0.02250901316571461,
56,NACA 66-210,200000.0,6.0,12.0,3.0,1,,10,0.7236485111611537,0.02250901316571461,
56,NACA 66-210,200000.0,8.0,6.0,1.2,1,,12,0.8959770125364853,0.03128652987685037,
56,NACA 66-210,200000.0,8.0,6.0,1.6,1,,12,0.8959770125364853,0.03128652987685037,
56,NACA 66-210,200000.0,8.0,6.0,2.0,1,,12,0.8959770125364853,0.03128652987685037,
56,NACA 66-210,200000.0,8.0,6.0,3.0,1,,12,0.8959770125364853,0.03128652987685037,
56,NACA 66-210,200000.0,8.0,9.0,1.2,1,,11,0.8930600916486082,0.03630552980970177,
56,NACA 66-210,200000.0,8.0,9.0,1.6,1,,11,0.8930600916486082,0.03630552980970177,
56,NACA 66-210,200000.0,8.0,9.0,2.0,1,,11,0.8930600916486082,0.03630552980970177,
56,NACA 66-210,200000.0,8.0,9.0,3.0,1,,11,0.8930600916486082,0.03630552980970177,
56,NACA 66-210,200000.0,8.0,12.0,1.2,1,,11,0.8926495824181735,0.038464292965951226,
56,NACA 66-210,200000.0,8.0,12.0,1.6,1,,11,0.8926495824181735,0.038464292965951226,
56,NACA 66-210,200000.0,8.0,12.0,2.0,1,,11,0.8926495824181735,0.038464292965951226,
56,NACA 66-210,200000.0,8.0,12.0,3.0,1,,11,0.8926495824181735,0.038464292965951226,
56,NACA 66-210,200000.0,10.0,6.0,1.2,1,,12,0.9463515591496561,0.05581961272221651,
56,NACA 66-210,200000.0,10.0,6.0,1.6,1,,12,0.9463515591496561,0.05581961272221651,
56,NACA 66-210,200000.0,10.0,6.0,2.0,1,,12,0.9463515591496561,0.05581961272221651,
56,NACA 66-210,200000.0,10.0,6.0,3.0,1,,12,0.9463515591496561,0.05581961272221651,
56,NACA 66-210,200000.0,10.0,9.0,1.2,1,,16,0.9210345324288192,0.061213633081194985,
56,NACA 66-210,200000.0,10.0,9.0,1.6,1,,16,0.9210345324288192,0.061213633081194985,
56,NACA 66-210,200000.0,10.0,9.0,2.0,1,,16,0.9210345324288192,0.061213633081194985,
56,NACA 66-210,200000.0,10.0,9.0,3.0,1,,16,0.9210345324288192,0.061213633081194985,
56,NACA 66-210,200000.0,10.0,12.0,1.2,1,,16,0.8868970030129298,0.06700071837653584,
56,NACA 66-210,200000.0,10.0,12.0,1.6,1,,16,0.8868970030129298,0.06700071837653584,
56,NACA 66-210,200000.0,10.0,12.0,2.0,1,,16,0.8868970030129298,0.06700071837653584,
56,NACA 66-210,200000.0,10.0,12.0,3.0,1,,16,0.8868970030129298,0.06700071837653584,
56,NACA 66-210,200000.0,12.0,6.0,1.2,1,,29,0.7860554687885966,0.10772514834537139,
56,NACA 66-210,200000.0,12.0,6.0,1.6,1,,29,0.7860554687885966,0.10772514834537139,
56,NACA 66-210,200000.0,12.0,6.0,2.0,1,,29,0.7860554687885966,0.10772514834537139,
56,NACA 66-210,200000.0,12.0,6.0,3.0,1,,29,0.7860554687885966,0.10772514834537139,
56,NACA 66-210,200000.0,12.0,9.0,1.2,1,,21,0.7751254464082288,0.10940447373618281,
56,NACA 66-210,200000.0,12.0,9.0,1.6,1,,21,0.7751254464082288,0.10940447373618281,
56,NACA 66-210,200000.0,12.0,9.0,2.0,1,,21,0.7751254464082288,0.10940447373618281,
56,NACA 66-210,200000.0,12.0,9.0,3.0,1,,21,0.7751254464082288,0.10940447373618281,
56,NACA 66-210,200000.0,12.0,12.0,1.2,1,,19,0.7540815127599835,0.11934458739229199,
56,NACA 66-210,200000.0,12.0,12.0,1.6,1,,19,0.7540815127599835,0.11934458739229199,
56,NACA 66-210,200000.0,12.0,12.0,2.0,1,,19,0.7540815127599835,0.11934458739229199,
56,NACA 66-210,200000.0,12.0,12.0,3.0,1,,19,0.7540815127599835,0.11934458739229199,
56,NACA 66-210,500000.0,0.0,6.0,1.2,1,,6,0.16853385973131854,0.0070161991621946595,
56,NACA 66-210,500000.0,0.0,6.0,1.6,1,,6,0.16853385973131854,0.0070161991621946595,
56,NACA 66-210,500000.0,0.0,6.0,2.0,1,,6,0.16853385973131854,0.0070161991621946595,
56,NACA 66-210,500000.0,0.0,6.0,3.0,1,,6,0.16853385973131854,0.0070161991621946595,
56,NACA 66-210,500000.0,0.0,9.0,1.2,1,,8,0.16153047195951692,0.007620577062077733,
56,NACA 66-210,500000.0,0.0,9.0,1.6,1,,8,0.16153047195951692,0.007620577062077733,
56,NACA 66-210,500000.0,0.0,9.0,2.0,1,,8,0.16153047195951692,0.007620577062077733,
56,NACA 66-210,500000.0,0.0,9.0,3.0,1,,8,0.16153047195951692,0.007620577062077733,
56,NACA 66-210,500000.0,0.0,12.0,1.2,1,,15,0.15230529697727788,0.009096204514404228,
56,NACA 66-210,500000.0,0.0,12.0,1.6,1,,15,0.15230529697727788,0.009096204514404228,
56,NACA 66-210,500000.0,0.0,12.0,2.0,1,,15,0.15230529697727788,0.009096204514404228,
56,NACA 66-210,500000.0,0.0,12.0,3.0,1,,15,0.15230529697727788,0.009096204514404228,
56,NACA 66-210,500000.0,2.0,6.0,1.2,1,,7,0.39026932504161094,0.006748000778215396,
56,NACA 66-210,500000.0,2.0,6.0,1.6,1,,7,0.39026932504161094,0.006748000778215396,
56,NACA 66-210,500000.0,2.0,6.0,2.0,1,,7,0.39026932504161094,0.006748000778215396,
56,NACA 66-210,500000.0,2.0,6.0,3.0,1,,7,0.39026932504161094,0.006748000778215396,
56,NACA 66-210,500000.0,2.0,9.0,1.2,1,,8,0.389480429350364,0.0074821266720820866,
56,NACA 66-210,500000.0,2.0,9.0,1.6,1,,8,0.389480429350364,0.0074821266720820866,
56,NACA 66-210,500000.0,2.0,9.0,2.0,1,,8,0.389480429350364,0.0074821266720820866,
56,NACA 66-210,500000.0,2.0,9.0,3.0,1,,8,0.389480429350364,0.0074821266720820866,
56,NACA 66-210,500000.0,2.0,12.0,1.2,1,,8,0.3672407884627218,0.008250556840507411,
56,NACA 66-210,500000.0,2.0,12.0,1.6,1,,8,0.3672407884627218,0.008250556840507411,
56,NACA 66-210,500000.0,2.0,12.0,2.0,1,,8,0.3672407884627218,0.008250556840507411,
56,NACA 66-210,500000.0,2.0,12.0,3.0,1,,8,0.3672407884627218,0.008250556840507411,
56,NACA 66-210,500000.0,4.0,6.0,1.2,1,,15,0.5535366528234454,0.011856322534184173,
56,NACA 66-210,500000.0,4.0,6.0,1.6,1,,7,0.5604275846246585,0.011985777195583882,
56,NACA 66-210,500000.0,4.0,6.0,2.0,1,,7,0.5604275846246585,0.011985777195583882,
56,NACA 66-210,500000.0,4.0,6.0,3.0,1,,7,0.5604275846246585,0.011985777195583882,
56,NACA 66-210,500000.0,4.0,9.0,1.2,1,,17,0.5419594330653353,0.011717084536037748,
56,NACA 66-210,500000.0,4.0,9.0,1.6,1,,17,0.5419594330653353,0.011717084536037748,
56,NACA 66-210,500000.0,4.0,9.0,2.0,1,,21,0.541958887955958,0.011717136126331396,
56,NACA 66-210,500000.0,4.0,9.0,3.0,1,,21,0.541958887955958,0.011717136126331396,
56,NACA 66-210,500000.0,4.0,12.0,1.2,0,no_convergence,100,,,
56,NACA 66-210,500000.0,4.0,12.0,1.6,0,no_convergence,100,,,
56,NACA 66-210,500000.0,4.0,12.0,2.0,0,nan_lock,100,,,
56,NACA 66-210,500000.0,4.0,12.0,3.0,0,nan_lock,100,,,
56,NACA 66-210,500000.0,6.0,6.0,1.2,1,,15,0.7429098061855585,0.01507148768198674,
56,NACA 66-210,500000.0,6.0,6.0,1.6,1,,15,0.7429098061855585,0.01507148768198674,
56,NACA 66-210,500000.0,6.0,6.0,2.0,1,,15,0.7429098061855585,0.01507148768198674,
56,NACA 66-210,500000.0,6.0,6.0,3.0,1,,15,0.7429098061855585,0.01507148768198674,
56,NACA 66-210,500000.0,6.0,9.0,1.2,1,,21,0.7106604206597416,0.015776528740253513,
56,NACA 66-210,500000.0,6.0,9.0,1.6,1,,21,0.7106604206597416,0.015776528740253513,
56,NACA 66-210,500000.0,6.0,9.0,2.0,1,,21,0.7106604206597416,0.015776528740253513,
56,NACA 66-210,500000.0,6.0,9.0,3.0,1,,21,0.7106604206597416,0.015776528740253513,
56,NACA 66-210,500000.0,6.0,12.0,1.2,1,,31,0.7210127825289613,0.016707731253975937,
56,NACA 66-210,500000.0,6.0,12.0,1.6,1,,40,0.7210127869225653,0.01670773149596221,
56,NACA 66-210,500000.0,6.0,12.0,2.0,0,diverged,100,,,
56,NACA 66-210,500000.0,6.0,12.0,3.0,0,diverged,100,,,
56,NACA 66-210,500000.0,8.0,6.0,1.2,1,,12,0.9177894256779078,0.019863322041219142,
56,NACA 66-210,500000.0,8.0,6.0,1.6,1,,12,0.9177894256779078,0.019863322041219142,
56,NACA 66-210,500000.0,8.0,6.0,2.0,1,,12,0.9177894256779078,0.019863322041219142,
56,NACA 66-210,500000.0,8.0,6.0,3.0,1,,12,0.9177894256779078,0.019863322041219142,
56,NACA 66-210,500000.0,8.0,9.0,1.2,1,,23,0.9212773981156672,0.02439307378921152,
56,NACA 66-210,500000.0,8.0,9.0,1.6,1,,20,0.9212773996542855,0.024393053238336702,
56,NACA 66-210,500000.0,8.0,9.0,2.0,1,,17,0.9212773961989298,0.024393098955187806,
56,NACA 66-210,500000.0,8.0,9.0,3.0,1,,17,0.9212773961989298,0.024393098955187806,
56,NACA 66-210,500000.0,8.0,12.0,1.2,1,,18,0.919716980802145,0.028063183856864113,
56,NACA 66-210,500000.0,8.0,12.0,1.6,1,,19,0.9197169824266037,0.028063182729597572,
56,NACA 66-210,500000.0,8.0,12.0,2.0,1,,19,0.9197169824266037,0.028063182729597572,
56,NACA 66-210,500000.0,8.0,12.0,3.0,1,,19,0.9197170418932824,0.028063141470855885,
56,NACA 66-210,500000.0,10.0,6.0,1.2,1,,14,1.086518725328021,0.029942000005060563,
56,NACA 66-210,500000.0,10.0,6.0,1.6,1,,14,1.086518725328021,0.029942000005060563,
56,NACA 66-210,500000.0,10.0,6.0,2.0,1,,14,1.086518725328021,0.029942000005060563,
56,NACA 66-210,500000.0,10.0,6.0,3.0,1,,14,1.086518725328021,0.029942000005060563,
